customer_tweet_id,customer_text,brand_reply_id,brand_reply_text
91491.0,@AmazonHelp I really don't care. I've filled up the form. Let's see how long it'a going to take you to respond this time.,91492,@134798 Thank you for sharing your details. We'll reach out to you within 6-12 hours from the time we receive them. ^AP
91506.0,"@AmazonHelp @115851 @115850 @4773 @AmazonHelp  now see 4 more Screenshot of Order ID-4__credit_card__. __email__, Reg Mob-9717597841.i am perpetually contacting Amazon to Deliver this product on High But ATS failed to Deliver.Need Token of Apology for this Rs1000 Gift https://t.co/4BtNTr9Ixl",91507,"@135838 I'm sorry for the delay of your order. We'd like to look into it. Please share your details here: https://t.co/beaaDlIL5C we'll reach out to you soon. Also, please don't provide your order details, as we consider it to be personal information. ^AP"
91508.0,"@AmazonHelp What's this, I have already paid for Order.No Support from Amazon.My money got stuck.Worst Shopping Experience Ever.Placed Order on 21Nov,Still not Delivered, Paid Rs13996 for Order-4__credit_card__.If I know my order is going to delay, I wll never purchas from Amazon.Deceived.",91509,"@135838 Apologies! We'd like to assist you with this issue. Kindly drop your details here: https://t.co/beaaDm0muc and we'll contact you soon. Please don't provide your order details, we consider it to be personal information. Our page is visible to public. ^BV"
91514.0,"So, @AmazonHelp. I've tried 2 browsers and my cart is just showing a blank page. I have 24 items in my cart ready to finish my Christmas shopping.",91512,"@135839 Thank you for contacting us. We are here to help, Joedee! If your Shopping Cart is empty or items are missing from it, it is likely that you are not logged in to your account. Learn more here: https://t.co/T3MpdQx0Pc Let us know if this helps! ^SC"
91521.0,@AmazonHelp @115830 How can I tell if my parcel has been delivered if the tracker has stopped and not been updated since Sunday? Was shipped on Prime and is very late now https://t.co/Mk7dWb6NUv,91518,"@135841 I am sorry to hear this, Simon. If you have not received this item by tomorrow, please contact us directly using the following link: https://t.co/oGDklGgbCZ so we can look into this for you.^SM"
91520.0,@AmazonHelp So it now appears my parcel is lost. Ordered on prime last Friday and not delivered. Shockingly poor service https://t.co/6L6OHr52jv,91522,"@135841 Hello Simon, sorry your parcel has not arrived yet. If you could reach out to us here: https://t.co/JzP7hlA23B or in the 'Contact us' link provided in the app, we can go over the options available to you for your order. ^TE"
91526.0,"@AmazonHelp I am so angry. The second package is already delayed and I *must* have this one today. 2 orders, 2 delays. What’s even the point of prime???",91523,"@135842 I'm sorry to hear of this, is there a note on the tracking saying why it is delayed? ^KI"
91525.0,"@AmazonHelp Nope. Nothing. Just “carrier delay.” And now we’re up to three. Three prime orders, three “guaranteed” delivery dates, three misses.",91527,@135842 Thanks for the additional information! Are you having this issue with one specific carrier or with multiple carriers? ^SW
91528.0,"@AmazonHelp Usually these problems are with amazon logistics. This time its Amazon logistics, ups, and usps. One shipment each.",91529,"@135842 If you fill out the link provided by ^ML above, we can make sure this is escalated for you. ^VS"
91533.0,@AmazonHelp What I told you—“wait until maybe Saturday.” Tracks to Amazon logistics. Other pkg due tomorrow must arrive on time or I have a problem. ☹️ https://t.co/ZqzZCwk8Xn,91531,"@135842 I'd like a member of our Amazon Logistics team to look into this with you further. When you have a moment, please add additional details here: https://t.co/rYkn09YUw5 ^ML"
93468.0,@AmazonHelp I ordered something that is Prime on 11/20. It's 11/30 and I still don't have it. And your customer service rep just hung up on me!!!,93470,"@136256 Hello, I'm sorry for the delay. What was the original delivery date you received in your confirmation email?"
93471.0,"@AmazonHelp It was originally 11/28. The Salvation Army is set to pick up gifts on today ... And I don't have the gift, so my Angel's gift is incomplete.",93472,@136256 I'm so sorry about that! That definitely is not the experience we want from you. Was the agent you spoke to previously able to offer any resolution at all before the disconnect? ^DY
93473.0,"@AmazonHelp No, a resolution was not offered, nor did they attempt to call me back.",93474,@136256 Can you tell us what was advised when you spoke with us? ^BG
93477.0,@AmazonHelp  https://t.co/7xbk7GK8o4,93480,"@136257 Gracias por la información, Misael. Por favor,abre el siguiente enlace con la información sobre los problemas de pago: https://t.co/7kO9i0WU9G Además, te recomiendo eliminar el tweet dado que contiene información sensible como tu número de pedido. ^LC"
93478.0,@AmazonHelp Realicé los pedidos el 24 de noviembre. Desde dos cuentas diferentes y en ambas pedimos lo mismo. Dos carros montables y un muñeco funko para aprovechar la promoción de $200 pesos de descuento pagando con Visa.,93481,"@136257 Entiendo, lamentamos el retraso, sin embargo ¿Nos podrías indicar cual es la fecha de entrega estimada indicada en el correo de confirmación de los productos faltantes? ¿Los productos son vendidos y gestionados por Amazon o vendidos por vendedor externo?^DS"
93483.0,"@AmazonHelp Thanks for replying. The order says Delivered 16 Nov 2017
Your parcel was delivered. But it never arrived. My order number is ORDER # 205-3068924-3695517.",93485,"@136258 Thanks for confirming! We don't recommend sharing order/personal information, since Twitter is a public platform. You can reach us here via phone or chat and we'll explore options together: https://t.co/JzP7hlA23B Let us know if you need further help! ^KN"
93490.0,"@AmazonHelp Si spedizione Amazon, corriere GLS",93492,"@136260 In questo caso, segnalalo al nostro Servizio Clienti da qui: https://t.co/8aBEEEBkUV. In questo modo i miei colleghi potranno fare tutte le verifiche necessarie. Grazie e a presto! ^EA"
93494.0,@115821 @AmazonHelp I don't understand why I pay annually for prime shipping when 3/7 orders don't even arrive on time?? I feel like I'm expecting these delay emails now 🚫 is this happening to other people? https://t.co/DSK7f888zk,93493,"@136261 I'm sorry to see your order has been delayed. We aim to meet the delivery date provided during checkout, but unexpected delays may occur. Have we provided you with a new delivery date here: https://t.co/Y5jpI9gRhE? ^RA"
93499.0,"@AmazonHelp Gnihihi. Klasse. Da werden mir vier Produkte angezeigt, für die ich ein Verpackungsfeedback abgeben kann. Nur das betreffende fehlt. 😂
Trotzdem danke für die schnelle Antwort.",93498,@136263 Behalte mal den Link im Blick. Teilweise dauert es etwas bis die Funktion aktiviert ist. :) ^SK
93501.0,"Sagt mal @AmazonHelp, tut das Not eine handelsübliche Gatefold-LP in so einen großen Karton zu packen?
Stichwort Verpackungsmüll.
#Amazon https://t.co/VKjD53wGzT",93500,"@136263 Oh, das war vielleicht ein bisschen zu viel des Guten 😳 Wir freuen uns immer über Verpackungs-Feedback, bitte gib das doch bestellungsbezogen hier noch mal ab: https://t.co/DM2kbTBEdQ ^AW"
93507.0,@AmazonHelp Indeed I tried my two regular delivery addresses. I can set the future delivery for either address when setting up a new order but cannot edit anything after the fact (such as ordering a subscribed item immediately),93509,"@136266 Please let us look into this with you. To enable us to do so, use the following link:  https://t.co/JzP7hlA23B ^DO"
93513.0,@AmazonHelp do you not give a time slot for delivery? I’ve been waiting all day and mine hasn’t come,93512,"@136268 Currently, we don't offer specific time slots for delivery. Parcels can be delivered any time until 21:00, depending on the courier. Please let us know when the parcel arrives!  ^GR"
93519.0,@AmazonHelp Y ESO ICE JEJE ASIQUE A ESPERAR COMO PUSE ...CREO QUE ME LO SOLUCIONARAN ...ESPERO JEJE,93518,"@136271 Entiendo, si ya has contactado con nuestro Servicio al Cliente te recomendamos seguir las indicaciones que te dieron. En caso de cualquier duda adicional, no dudes en contactarnos. ^AA"
93522.0,"@AmazonHelp SI LO CANCELE,  Y EN MI BANCO ME HAN INFORMADO Y PASA MAS DE UNA VEZ ...PERO ME DIJERON EN MI OFICINA QUE EL COBRO ESTA PASADO ASIQUE SI NO ME LO DEVUELVEN ME ACONSEJARON DENUNCIARLO IR CON LA DENUNCIA Y ME DEVUELVEN EL COBRO HECHO SIN YO ACEPTARLO https://t.co/15OlTLaYLW",93520,"@136271 Recuerda que una vez que acaba el mes de prueba, se hace el cobro de la suscripción. En este caso, si las has cancelado y no has recibido el reembolso, puedes comunicarte con Servicio al Cliente para que puedan ayudarte: https://t.co/LuXHX0zUSa 
^ES"
93527.0,@AmazonHelp I placed an order on Monday with guaranteed delivery on Wednesday the 29th. I am still waiting for them to be delivered.,93529,@136272 I'm sorry to hear about this delay! Can you let us know which carrier was assigned to deliver your order? You can find this under tracking details here: https://t.co/z356GbxC3C ^JS
93530.0,@AmazonHelp The order says “shipped with AMZL US”,93531,@136272 Thank you for checking! We'd like to take a closer look into this. Please provide your order details for us here: https://t.co/pj5ZkZ4qKU ^MB
93534.0,@AmazonHelp I would not like to reach you by phone. I have called 5-6 times in the last month and the CSR just reads from a script and blames the carrier.,93532,"@136273 Could you please fill out some details here: https://t.co/R55eEQwSEs so that we can investigate this further for you, Eric?^PJ"
93533.0,@AmazonHelp Done.,93535,@136273 Great! Someone will be responding to you about your inquiry. Please make sure to check your e-mail. ^GP
93537.0,@AmazonHelp Latest example. Yes this is a Prime item. https://t.co/aBIOp7d9CY,93536,"@136273 Oh! I see! Thanks for the information, Eric! If you'd like to reach out to us by phone, we will be happy to investigate this for you! You can contact us here: https://t.co/hApLpMlfHN and voice your concerns about the late deliveries! Please keep us posted! ^FR"
93541.0,@AmazonHelp Can you please just answer my question? Yes you missed the delivery date. Its become a pattern. Do you have a link to the official 2 day shipping policy for Prime members?,93538,"@136273 I'm sorry we missed the delivery date, Eric! That's certainly not what we want for our customers. We're here to help! Please check out our Prime Shipping Help Page here: https://t.co/NVxKi0eT9l. You can also reach us directly here: https://t.co/hApLpMlfHN ^NS"
93543.0,"@AmazonHelp Please explain why as a Prime member, 2 day shipping on items is shipped UPS ground? Further explain why even when I paid extra for overnight it was shipped UPS ground? This happens all the time.",93542,@136273 Oh no! Did we miss the delivery date listed here:  https://t.co/Y5jpI9gRhE ? ^TL
93545.0,"@AmazonHelp It happens for a variety of reasons. Sometimes it the carriers fault, other times the item sells out after I buy it, but my order gets held up instead.",93547,"@136274 Have you spoken with anyone in Customer Service concerning these orders, Mitsy? We'd like to help in any way we can! ^AZ"
93548.0,"@AmazonHelp I have, and I was usually just offered an extra month of prime for free. I was also told conflicting information about the 2 day shipping policy a few times.",93549,"@136274 I do apologize for that, Mitsy! Definitively, shipping &amp; estimated delivery date information can be found here: https://t.co/I2ETn44d4h and here: https://t.co/z2ynDcB3KZ. On the carrier-related issues, have you noticed it's with any one specific carrier? ^AZ"
93550.0,"@AmazonHelp No, I haven’t. My bigger frustration though, is orders being in stock when I order then being pushed days later.",93551,@136274 Do you currently have any packages that have been delayed or haven't shipped yet? Please reach out to us for assistance if you do. I know it's frustrating and I offer my most sincere apology for any inconvenience. (2/2) ^SP
93550.0,"@AmazonHelp No, I haven’t. My bigger frustration though, is orders being in stock when I order then being pushed days later.",93552,"@136274 Hi there! I'm very sorry that you've been having these late deliveries for a year now, Mitsy. For your records, here are the definitive terms for Prime shipping: https://t.co/oLpUAwR3rH  You can refer to this if another agent gives you incorrect information. (1/2) ^SP"
93558.0,@AmazonHelp Dieser Zwinker Smiley triggert mich hart *böse mit den Armen wirbel* xD,93556,@136277 Oh.. Wieso denn? :( Schaut das jetzt besser aus? 😉 ^LN
93565.0,"@AmazonHelp Demande d’une première attestation sur l’honneur de non réception, que j’envoie, aujourd’hui je retrouve un nouveau mail qui me demande la même chose ! J’appelle on me dit 48h à nouveau ! Et console en rupture ! Cool j’ai payé !",93567,@136280 Avez-vous bien envoyé l'attestation ? ^AR
93568.0,@AmazonHelp Oui envoyé et un mail de retour confirme la première bonne réception en m’annonçant la rupture de stock du produit 😱,93569,"@136280 Je comprends parfaitement votre situation, je vous prie de patienter le temps que l'agent prenant en charge votre dossier vous contacte. ^BR"
93573.0,"@AmazonHelp Hi, I had a parcel delivered to a Amazon locker 2 hours ago but still haven't been emailed or texted with the code.",93571,"@136281 Hi, have you checked your junk/spam folder to see if your e-mail has ended up there? ^KI"
93572.0,"@AmazonHelp I've just checked and I haven't received anything in any of my mail boxes. I can view the code online however. I've had lots of amazon locker problems recently. Most have been minor and not very important, but it might be worth looking into given how frequently they're occurring",93574,@136281 Thank you for that information. Please reach out to us here: https://t.co/PoPYwr447z so we can look into this further. ^SC
93576.0,"@AmazonHelp Eu não vou fazer nada não pq a entrega tá no prazo, fica só o alerta ai pra vcs da transportadora inventando historinha",93578,"@136282 Marcio, por favor caso você não receber o seu pedido no prazo indicado, por favor não hesite em nos contatar que estamos aqui para lhe ajudar. ^HC"
93580.0,@AmazonHelp Too late. It's smashed to bits and in the bin. Ta for replying,93579,"@136283 Hi, we're sorry to hear that. If you need us in the future please reach out. We're here to help. ^HS"
93584.0,"@AmazonHelp Non je sais même pas où vous joindre, j'aimerais juste qu'on me livre de nouveaux ce colis jamais livré !",93583,"@136284 Vous pouvez joindre notre SAV via le lien suivant :  https://t.co/hgIrz98cdI
^ARC"
93586.0,"@AmazonHelp Je commence à en avoir bien marre de vos conneries, la première a été de me débiter 24 euros alors que j'ai résigné mon abonnement à Amazon prime et la seconde c'est que vous retournez un produit chez vous sans même me prévenir ! https://t.co/b4BcftL2d4",93585,"@136284 Je suis désolée d’apprendre cela. Avez-vous contacté notre SAV pour leur faire de la situation ?
Mbayang"
93589.0,@AmazonHelp can someone look into order 114-1072059-4194603. Supposed to be delivered today but it hasn't even left the facility. What's up? Prime member ordered on 11/27,93587,"@136285 Hi, can you see any updated information on the tracking to your order? We can't access order information over Twitter.^PJ"
93588.0,"@AmazonHelp All it says  is ""Tuesday, November 28

Package has left seller facility and is in transit to carrier

US"" and it hasn't changed at all. It was supposed to be delivered today. Seems like my prime membership doesn't matter or the $900+ bucks I spent",93590,@136285 Could you please contact us so that we can look into this further for you? You can reach us here: https://t.co/CYqkdUakWJ. ^PJ
93591.0,@AmazonHelp Already did... Now that 12 hour wait game and probably no update,93592,"@136285 In some cases, tracking information may not update until closer to the item's arrival time. I'm glad you've contacted so we can investigate this. Please keep us posted on the outcome. ^RA"
93597.0,@AmazonHelp I think its oneplus 5T,93595,@120686 For OnePlus 5T we haven't made any announcement yet. Kindly stay tuned to our website for further updates. ^KH
93596.0,@AmazonHelp Is there any winner announcement today for the contests you have put,93598,@120686 We're working to get the winners list out soon. Kindly wait for the results to be declared; appreciate your patience. ^VN
93599.0,@AmazonHelp Thank you. Requesting you to display winner names on twitter,93600,@120686 The winner's list will be shared on our page. Kindly visit our page to check the winner details once results are out. ^RB
93604.0,@AmazonHelp Nope! Só a embalagem mesmo.,93606,"@136287 Entendi Melino, você pode reportar este inconveniente diretamente com nosso Serviço ao Cliente acessando o seguinte link: https://t.co/qGpkDwGRhX. ^AZ"
93608.0,"@AmazonHelp Yes! regardless of the jargon you have just mentioned, I am paying for a service and expect it to be done! I needed my item by Wednesday and it still hasn't arrived. Poor service",93610,@136288 Have you had any further update to the tracking on your order? Have you been given a reason for the delay?^PJ
93618.0,@AmazonHelp you tell me my parcel got delivered but no trace of it. Can someone tell me where it is please?,93616,"@136291 Hey, Tom! Here's a few steps to help you find your missing parcel: https://t.co/61W5LU2J4r. Have you tried these? ^DY"
93617.0,"@AmazonHelp Yeah, all of them and I still have no parcel. What's going on!?",93619,"@136291 Hi, what date was the parcel delivered? You can check here: https://t.co/POYWE5ernt ^SM"
93620.0,@AmazonHelp Says Monday but I don't have it. I'm confused,93621,@136291 What does tracking say who the carrier is here: https://t.co/Y5jpI9gRhE? ^MH
93622.0,@AmazonHelp It says Amazon,93623,"@136291 We'd like to look into this with you. Please fill in some details here: https://t.co/cjid42sMlg so we can take a closer look with you, Tom! ^MT"
93625.0,@AmazonHelp Haven't seen even 1 till date sir,93627,@136292 We have made a note of your recommendation. We'll work on it internally . ^CB
93631.0,"@AmazonHelp Um eine Waschmaschine. In der Nachricht stand der Artikel sei nicht lieferbar, jedoch ist er aktuell vom gleichen Anbieter verfügbar und auf Lager.",93633,"@136294 Hat es sich um ein Blitzangebot gehandelt, das zeitlich und vom Kontingent her begrenzt war? Wird es von Amazon oder von einem Drittanbieter verkauft? ^LN"
93634.0,"@AmazonHelp Nein, es war kein Blitzangebot, sondern ein Angebot das über den Cyber Monday reduziert war von einem Drittanbieter. Mit dem Drittanbieter habe ich auch schon telefoniert und der meinte die hätten nie eine Bestellung erhalten und keine Lieferschwierigkeiten",93635,"@136294 Wenn es ein Angebot von einem Drittanbieter war, können wir leider nichts unternehmen. Der Verkäufer wäre hier der richtige Ansprechpartner. Liebe Grüße ^TA"
93636.0,"@AmazonHelp Mit dem habe ich gesprochen, der sagt mir Amazon hat meine Bestellung nicht an sie überliefert",93637,@136294 Bitte melde dich bei den Kollegen im Kundenservice. Sie sehen sich den Vorgang an: https://t.co/5RHhEVutwe. Wir haben über Twitter leider keinen Einblick in dein Kundenkonto. ^BL
93638.0,"@AmazonHelp Da habe ich mich schon vergeblich durchgeklickt und finde keine Telefonnummer, weil ich unter ""stornierte Bestellungen"" keine Auswahloptionen und Anrufmöglichkeiten habe.",93640,@136294 Du kannst auch diesen Link für die Rückruffunktion nutzen: https://t.co/R61fuCaJzI ^BL
93639.0,"@AmazonHelp Der Drittanbieter hatte mich heute einmal weitergeleitet, aber der englische Telefonsupport verweist mich an den deutschen Support, kann mich aber weder weiterleiten noch mir weiterhelfen.",93642,@136294 Über den genannten Link erreichst du den deutschen Kundenservice. Liebe Grüße ^TA
93644.0,"@AmazonHelp On one order yes, but generally things are soooo slow lately. Especially when they go via surepost",93646,@136295 Do you see a new delivery date: https://t.co/Y5jpI9gRhE? Did you receive a reason for the delay? ^CO
93647.0,"@AmazonHelp And another one guys. I ordered a same day delivery yesterday, and it was meant to come yesterday. It arrived just now, a day late. Can I please get a refund on my Prime subscription?",93648,@136295 Thank you for letting us know. We'd like to review your delivery and available options here: https://t.co/hApLpMlfHN ^SC
93661.0,@AmazonHelp Hi. Please see attached :) https://t.co/2re7eBRIDG,93663,"@136302 Thank you for the image! We would like to assist! As we do not have access to account specific information via Twitter, if you could reach out to us via phone or chat here: https://t.co/Q7Ftz6nj80 we will be happy to review the promotional code error further. ^TE"
93665.0,hello Amazon help me my prime video not working please help @115850 @AmazonHelp https://t.co/2dfzHk3jwl,93664,@136303 We apologize for the hassle. Kindly connect with us here: https://t.co/rS49hgaADF and we'll assist you accordingly. VH
93668.0,@AmazonHelp Another delayed shipment. Who do I need to call to fix this?,93666,@136304 Please contact us here: https://t.co/hApLpMlfHN so we can make sure this is addressed. ^CO
93667.0,@AmazonHelp General customer support has no idea what I’m talking about and is just offering me the standard prime extension. I want the problem fixed not bribes to make me go away. Who do I need to speak with that’s a specialist in this area?,93669,"@136304 You mentioned the past delivery issues were with the same carrier, have you had a chance to contact the carrier directly for more information about the delays? If so, what insight did they provide? ^LI"
93670.0,"@AmazonHelp Had a conference call with your customer service rep and UPS. Amazon is creating shipping labels too late. So I ordered a package on Nov 28, Amz said it would be delivered the 30th, but Amz isn’t creating a label until 5:30pm on the 29th so UPS thinks it should be delivered 12/1",93671,"@136304 This is certainly not the experience we'd want you to have! I'm sorry about that. Just for claarification, are you in need of a return mailing label? ^GP"
93679.0,@AmazonHelp I’ve ended up cancelling some of the delayed orders and buying them locally so I can’t go back in and search the carrier. UPS was the problem this time and has been a problem with past orders if memory serves correct.,93678,@136304 Thank you for confirming. I'm glad that you've contacted us about the delay as it allows us to notify our Shipping team. We want to make sure this doesn't continue. Please keep us posted on your future deliveries. ^RA
93682.0,"@AmazonHelp Yes, but this is becoming unacceptable. Every other order from you is late. Spoke to a rep and saw that one part of my order was available via @117795 but wouldn’t schedule the delivery for today.",93681,@136304 When your package are being delayed are you noticing that it is with a certain carrier? We would like to help in any way possible! ^LS
93684.0,"Another delayed @115821 Prime shipment. Hey @AmazonHelp, you should probably stop guaranteeing two day delivery when in the past year about 75% of my orders have been delayed.",93683,@136304 So sorry your order was delayed! Did you receive an e-mail providing a new delivery date?  ^LS
93690.0,@AmazonHelp @116316 Status steht schon seit gestern Abend auf „Versand erfolgt in kürze“. Zustellung heute ist dann wohl auch eher unwahrscheinlich. Was ist da los? https://t.co/liMSWmV0Rf,93689,"@136307 Hi, das könnte in der Tat etwas knapp werden. Ich kann hier über Twitter die Bestellung nicht prüfen. Du kannst dich gerne hier melden: https://t.co/ohyvGrpvrY Liebe Grüße ^TA"
93702.0,@AmazonHelp just had a delivery of a TELESCOPE thrown over our back gate and you register it as “handed to resident”! This is my daughter’s birthday present your driver is being flippant with! If it’s broken you would have ruined her birthday. Hope your happy 👏🏻😡,93700,@136312 Oh no! Sorry to hear this. This is not the service we expect from our carriers. What carrier delivered the order? Is the item damaged?^ES
93701.0,@AmazonHelp Was delivered by Amazon Logistics! Don’t have time to inspect it thoroughly now. Box clearly shows it’s a telescope and has a ‘This way up’ label in it. Mad beyond belief about this!,93703,"@136312 We want to make sure this doesn't happen on your future deliveries. As we cannot access your account via Twitter, please contact us here: https://t.co/JzP7hlA23B , so that we may have a chance to submit the carrier feedback. 

-RD"
93704.0,"@AmazonHelp And if it does prove to be broken, how do I get a replacement in time for her birthday tomorrow morning?!? I really don’t care about future deliveries right now as I’ll be shopping elsewhere if I have nothing to give her when she wakes up tomorrow",93705,"@136312 If the telescope is damaged in any way, you would need to reach out to us via the link provided in the previous reply and we can look into what options are available. ^TE"
93706.0,@AmazonHelp And you’ll get me a replacement tonight? I’m currently taking my kids to their after school clubs so won’t be able to check until at least 7pm. Later if I need to assemble the telescope first to check.,93707,"@136312 We won't be able to tell you what is available for your order since we don't have access to account information here. When you have time, please reach out and we can look into this for you. ^VS"
93713.0,@AmazonHelp It's on web browser so I'll just put up with it for now and when I restart my laptop at some point I'll see what happens,93715,@136313 Please keep us updated on this! We want to be sure this works properly for you. ^MT
93720.0,"@115850  @115851  @AmazonHelp  Waited for the product to be delivered whole day, and ate the end of the day just got greeted with text saying ""delivered"", while still did not receive the product, just ruined my whole day.",93719,"@136316 I'm sorry for the inconvenience, Please contact us here https://t.co/vlvfJr4nN9, our support team would assist you accordingly. ^MD"
93722.0,"@AmazonHelp D'accord merci, je ferai ca demain",93724,@136317 Entendu :)
93728.0,@AmazonHelp Updated delivery date was yesterday (not sure why it wasn’t Tuesday) but still nothing. Carrier appears to be AMZL US. Tracking#TBA570338285000.,93727,@136318 A specialist from my team would like to reach out to you and look into his in real time. Please share a little info here: https://t.co/lKucnMgalq ^JZ
93734.0,"@AmazonHelp C'est sur le compte à mon père, mais hier soir quand on a regardé ils mettaient que le colis avait été livré à un client",93733,"@136317 Je comprends cela. Pour mieux vérifier la situation, je vous invite à contacter le service client directement via le lien :  https://t.co/hgIrz98cdI ^SB"
95271.0,"@AmazonHelp mi pedido es por 159 pesos, se hizo el primer cobro a las 2:07 am y luego otra vez ahorita a las 9:54 am y al revisar mi cuenta si se ve un cargo total por 319 pesos!",95273,"@136721 Como te comentamos esto puede deberse primeramente a la retención del importe y luego el cobro del pedido, sin embargo si deseas más información puedes contactar con los compañeros de servicio al cliente. ^MZ"
95274.0,"@AmazonHelp ok, esperare a ver que pasa con el paso de los dias y ver como se ve reflejado eso! en mi cuenta de banco!, como contacto a los de servicio al cliente?",95275,"@136721 Cyrius, puedes contactar con nuestros compañeros directamente a través del siguiente enlace: https://t.co/OjvUxwnzPe. Si necesitas asistencia adicional, no dudes en contactarnos. ^LG"
95276.0,@AmazonHelp Gracias! ;),95277,@136721 Con todo gusto y que tengas un lindo día 🌞😉👌. ¡Saludos! ^MZ
95279.0,@AmazonHelp são donos do melhor atendimento e preços💕,95281,"@136722 Adoramos o comentário, Ana 😌 Você já comprou muitos livros na Amazon? 📚💖 ^LG"
95282.0,@AmazonHelp lógico❤️,95283,"@136722 Eita, quais livros você comprou Ana? 😁💕 ^VL"
95284.0,"@AmazonHelp nossa, nessa black friday foram uns 10  📖❤️",95285,"@136722 Opa 💖 Muito amor pelos livros, Ana! Qual livro você está lendo atualmente? 🤔 ^LG"
95286.0,@AmazonHelp extraordinário💙,95287,"@136722 Ana, eu já ouvi falar que esse daí é um livro legal demais!🙂 Você o recomendaria?🤔 -Hazel C"
95291.0,"@AmazonHelp As said, I've lived in The Netherlands, Spain and UK and used Amazon in all these countries without a single problem. But here in Germany, here the delivery service of Amazon is deplorable. Please, take seriously the service. Never my package was delivered at some unknown's home",95289,@136723 Can you tell me who was the delivery service assigned with your delivery? ^AW
95290.0,"@AmazonHelp Is this the info you need?

""Sold by: Amazon EU S.a.r.L.
Carrier: Amazon Logistics, Tracking #: AL0079321173""",95292,"@136723 Yes, thank you! Please contact us, the Amazon.de Social Media Team, via https://t.co/br7bhrlJn8 We would like to take a closer look into this. ^SK"
95297.0,@AmazonHelp Always problems with the deliveries. A delivery was supposed to be done today at 9pm and no guy came to home and the site says it's been already  delivered. Where? To whom? Nobody came home 💁,95293,@136723 Please reach out to us here: https://t.co/5RHhEVutwe My colleagues are able to further investigate and get back to you. Regards ^MI
95303.0,@AmazonHelp Dice Amazon Logistics. Con quien veo el reembolso o cambio fisico?,95305,@136724 En este caso puedes reportar lo sucedido y verificar la información con Soporte al Cliente aquí:  https://t.co/4ibAYqZ8wA ^VL
95309.0,@AmazonHelp Par amazon. Y a-t-il une possibilite pour que vous m'expediez la recharge 2018 s'il vous plait?,95311,"@136726 N’ayant pas accès à votre compte sur Twitter, je vous invite à contacter notre SAVvia le lien suivant : https://t.co/qzuu0dgDXz
^MD"
95312.0,"@AmazonHelp MerciLe mail est partie.",95313,@136726 Entendu. ^KD
95318.0,@AmazonHelp J'ai contacté votre SAV hier et aujourd'hui. Et aujourd'hui ils m'ont assuré que le colis allait être livré ce jour. Mais il est déjà 17h...,95316,"@136727 Si votre colis n'est pas livré avant 20h, veuillez relancer notre SAV via ce lien :  https://t.co/hgIrz98cdI"
95317.0,"@AmazonHelp J'ai l'habitude maintenant.😁A chaque fois que c'est Colis Privé qui s'occupe des livraisons je dois contacter votre SAV.😆",95319,@136727 Notre service client ne manquera pas de vous assister à ce sujet. ^KD
95320.0,"@AmazonHelp Là il ne s'agit ""que"" d'une parure de lit mais bon ça fait 5j que j'attends alors que je suis membre Prime.",95321,"@136727 Rassurez-vous, nous allons remonter cela au service concerné, j'espère que vous recevrez votre colis rapidement ^ME"
95322.0,@AmazonHelp Je vous tiens au courant toute manière. ^^,95323,@136727 Nous restons à votre disposition en cas de besoin. ^SB
95328.0,@AmazonHelp il tracking dice che ho richiesto un accordo di consegna speciale che potrebbe ritardare la spedizione. Ma non ho richiesto nulla...,95327,@136728 Segnala l'accaduto al Servizio Clienti tramite questo link: https://t.co/2AD7mgFfoT. A presto! ^CS
95337.0,"@AmazonHelp As per https://t.co/Ongr9eOJJm , this feature is not yet supported. When will this work in India?",95336,"@136732 We do not have any announcement about it yet. However, I'll pass along your comment as a feedback to our team internally for a review. ^HS"
95295.0,"@AmazonHelp I sent the message and apparently they ""need to ask the carrier and the deliveryman where your order is."". Really? If the deliveries are done as expected nobody should have to ask the carrier and deliveryman where the delivery is.",95341,@136723 I am really sorry that I cannot tell you more. My colleagues looked into your case and can give the best answer concerning your problem. I hope you will get your delivery very soon! ^AW
95344.0,@AmazonHelp I have contacted to ask if I can collect as I am happy to do so. And am being told that isn't possible.,95346,@136733 Please give us a chance to look at this with you. Please call us here: https://t.co/JzP7hlA23B ^MH
95348.0,"@AmazonHelp No luckily, as they are Xmas prezzies! And my driveway is wide open so the bins are not concealed! Second time now, tho last time they were put in the bin!",95350,"@136734 I'm glad to hear your items aren't damaged, Samantha! Do you have a designated safe place? You can learn more about setting unattended delivery preferences here: https://t.co/0dJTLZcOYt ^SW"
95358.0,@AmazonHelp Pone que no esta determinada aun,95356,"@136736 Entiendo, ¿sabes cuál es el estatus actual? ^MB"
95357.0,@AmazonHelp  https://t.co/rOf6OglFvp,95359,"@136736 Dina, ¿nos podrías indicar si este pedido es vendido directamente por Amazon o por un vendedor externo? ^ES"
95360.0,@AmazonHelp Eso donde se mira,95362,"@136736 Vas a la página de https://t.co/gVAyRG3Acq &gt; Mi cuenta &gt; Mis pedidos &gt; Elijes el pedido del que estamos hablando, y en los detalles se muestra quién es el vendedor. ^ES"
95363.0,@AmazonHelp Vendido*,95365,"@136736 Dina, ¿podrías comentarnos si has verificado la disponibilidad del producto (https://t.co/NBK5aevmiI)? ^HC https://t.co/1XyLaGkcaN"
